Date,VNQ,VNQI,SCHH,IYR,XLRE,RWR,RWX,RWO,ICF,REET,REM,USRT,FREL,IFGL,MORL,KBWY,REZ,GQRE,WPS,MORT,SRET,URE,FRI,DRW,MRRL,ROOF,GRI,FFR,DRN,TAO,PSR,IFEU,EWRE,SRS,DRV,WREI,REK,LRET,PRME
2016-09-01,79.128365,49.780617,40.468928999999996,82.400002,30.239126000000002,90.454094,36.313396000000004,47.111903999999996,98.262199,25.062872,33.767792,45.810696,22.218243,26.784803000000004,9.383185000000001,37.23,59.443160999999996,56.361504000000004,38.07,18.221655,15.22,61.971649,23.090173999999998,24.829329,9.345628,24.284133999999998,41.87339,42.746452000000005,24.786455,19.093809,76.324394,35.188824,25.970716,33.46262,11.765601,46.090328,16.781814999999998,24.678541,18.688419
2016-09-02,79.814888,50.072403,40.792969,83.059998,30.438488,91.159355,36.356228,47.35236,98.95916700000001,25.189045,34.33585,46.220356,22.394638,26.899534000000003,9.636949000000001,37.75,59.838069999999995,56.657219,38.200001,18.509193,15.46,62.985434999999995,23.305360999999998,25.061218,9.640500999999999,24.550704999999997,42.231209,42.992699,25.450377,19.265282,76.997238,35.198048,26.230789,32.896969,11.448683,46.706455,16.632864,25.08094,18.688419
2016-09-06,80.430092,50.753239,41.024429,83.650002,30.692219,91.665695,36.895786,47.833286,99.729469,25.432375,34.462092999999996,46.621109000000004,22.628042,27.296671000000003,9.697369,38.040001000000004,60.439415000000004,57.146992000000004,38.77,18.550268,15.64,63.907051,23.445698,25.490645999999998,9.695863000000001,24.662498,42.671593,43.421352,25.998835,19.668253,77.72692099999999,35.456177000000004,26.446127,32.390858,11.210995,46.79842,16.513702,25.423429000000002,19.02261
2016-09-07,80.911537,50.700188,41.265156,84.129997,30.845254999999998,92.19916500000001,36.681678999999995,47.907272,100.24301899999999,25.477434,34.651436,46.736877,22.752766,27.26137,9.830292,38.450001,60.780471999999996,57.28560600000001,38.790001000000004,18.698147,15.74,64.629791,23.604746,25.370407,9.848114,24.88608,42.772518,43.530788,26.508803999999998,19.719692000000002,77.72692099999999,35.400859999999994,26.446127,32.063381,11.003016,46.890381,16.414402,25.552975,19.101763000000002
2016-09-08,79.921883,50.594082,40.746674,83.16999799999999,30.453543,91.014687,36.587471,47.491089,98.968315,25.270151000000002,34.462092999999996,46.407379,22.449869,27.243719,9.757789,38.099998,59.811138,56.915966000000004,38.700001,18.574915,15.63,63.09699200000001,23.324070000000003,25.413351000000002,9.750625,24.6539,42.359653,43.293663,25.488865,19.925465,77.72692099999999,35.262577,26.241047,32.777882,11.38926,46.494953,16.603073000000002,25.310074,19.101763000000002
2016-09-09,76.756744,49.426941,39.200508,79.860001,29.296618,87.5336,35.653938000000004,45.900349,95.235916,24.377948999999997,33.168182,44.528282,21.576817000000002,26.608296999999997,9.070310000000001,36.16,57.63913,55.14167,37.849998,17.917686,15.08,58.09599300000001,22.397842,24.837915,9.022101,23.621994,41.350437,41.9986,22.515646,19.711121,74.817612,34.239269,25.141998,35.407658000000005,12.746068,45.014393,17.248529,23.315576999999998,18.547707
2016-09-12,77.66615300000001,49.727562,39.663441,80.83000200000001,29.415046999999998,88.591492,35.825222,46.325779,96.501465,24.633894,33.546886,45.071529,21.852987,26.696552,9.221684,36.380001,58.312270999999996,55.612965,37.939999,18.131289000000002,15.13,59.507526,22.659805,24.837915,9.239211,23.776781,41.442181,42.244842999999996,23.275789000000003,19.608234,75.62312299999999,34.442097,25.513941,34.53437,12.280594,45.474194,17.039995,23.948671,18.547707
2016-09-13,75.716248,48.729649,38.635738,78.860001,28.895792,86.322006,35.080116,45.215953999999996,94.126289,24.122904000000002,33.136623,43.967224,21.30065,26.193507999999998,9.033978999999999,35.279999,56.93905600000001,54.43935,37.389998999999996,17.860176,14.79,56.519539,22.089104000000003,24.348373000000002,8.971444,23.149038,41.341266999999995,41.314578999999995,21.505325,19.128101,73.69937900000001,33.778324,25.178356,36.241240999999995,13.221445999999998,44.278725,17.447128,22.565292000000003,18.292662
2016-09-14,75.958656,48.729649,38.793133000000005,79.099998,28.950454999999998,86.674637,35.020157,45.262199,94.456436,24.116595999999998,33.262859000000006,44.091908000000004,21.36301,26.158203,9.124804,35.509997999999996,57.253197,54.53175699999999,37.299999,17.917686,14.807,56.902737,22.154591,24.356964,9.058287,23.183435,40.460491,41.341941999999996,21.717012,19.222414,73.623566,33.815193,24.917343,36.013,13.092697,44.232731,17.427269,22.565292000000003,18.2311
2016-09-15,76.24593399999999,49.094635,38.904236,79.459999,29.169086,87.000137,35.23428,45.465668,94.905785,24.17067,33.483761,44.278923,21.452099,26.317062,9.245903,35.310001,57.423725,54.799751,37.389998999999996,18.155932999999997,14.97,57.479960999999996,22.248148,24.563086,9.203028,23.278029999999998,40.754078,41.551708000000005,21.957561,19.531071,73.746765,33.861294,24.917343,35.665668,12.924335000000001,44.352283,17.327969,22.801287,18.2311
2016-09-16,76.281837,48.649532,38.922756,79.379997,29.068876,86.980492,34.844803000000006,45.31255,94.878281,24.119303,33.231297,44.216583,21.421557999999997,26.069958,9.082417999999999,35.419998,57.477577000000004,54.661137,37.119999,17.942335,14.82,57.334442,22.248148,24.382727,9.040194999999999,23.303827,40.634803999999995,41.132175,21.996052,19.419611,73.740166,33.474094,24.917343,35.735138,12.894625,44.140774,17.357758,22.785007,18.151951
2016-09-19,76.973114,48.934391,39.251591,80.129997,29.369495,87.737022,35.121277,45.666763,95.74947399999999,24.314863,33.64156,44.537186,21.646107,26.219984000000004,9.276177,35.849998,58.051991,55.018101,37.349998,18.147717999999998,14.98,58.435539,22.453979,24.597443,9.263334,23.415615,41.020145,41.588188,22.573376,19.582514,74.42532299999999,33.566284,25.131742000000003,35.070251,12.557899,44.766102000000004,17.278318,23.256989,18.151951
2016-09-20,76.8564,49.130238,39.242278999999996,80.0,29.314837,87.718788,35.276794,45.722698,95.657761,24.373442,33.736237,44.652962,21.610176,26.32589,9.360947,35.470001,58.24945400000001,55.22263,37.459998999999996,18.221655,15.0,58.270615,22.453979,24.734858,9.383951,23.484407,41.148594,41.734116,22.486778,19.711121,74.42532299999999,33.815193,25.308863,35.159565,12.597513000000001,44.839667999999996,17.179016,23.273258,18.151951
2016-09-21,77.843925,49.824596,39.717090999999996,80.91999799999999,29.651896,88.78520999999999,35.579189,46.263355,96.794907,24.603251,34.083385,45.107143,21.852688,26.608296999999997,9.554707,36.049999,58.913624,55.761837,37.98,18.369532,15.22,59.614689,22.729364,25.044043,9.365859,23.768179,41.465458,42.231617,23.333523,20.036924,74.87258100000001,33.787544,25.280897,34.306129,12.132039,45.133945000000004,16.980415,23.88032,18.333691
2016-09-22,79.235435,50.287502,40.443283,82.489998,30.234911,90.389351,35.985268,46.943832,98.528137,25.017813,34.430527000000005,45.944283,22.26585,26.846582,9.754521,36.990002000000004,60.044502,56.579952,38.259997999999996,18.58313,15.428,61.861279,23.142622,25.241577,9.582969,24.239578,41.965157,42.764107,24.536279999999998,20.156958,76.4142,34.386772,25.995882,33.025974,11.478394999999999,46.062737,16.692444000000002,24.571192,18.741498999999997
2016-09-23,79.47782099999999,49.886913,40.573634999999996,82.699997,30.353338,90.662811,35.838390000000004,46.953152,98.83075699999999,25.035837,34.178062,46.184727,22.3377,26.670073,9.597091,37.009997999999996,60.31374399999999,56.561358999999996,38.02,18.44347,15.426,62.162113,23.198977,25.147102,9.558845,24.230885999999998,42.020676,42.90181,24.738342000000003,19.951187,77.004181,34.313019,26.077913,32.867195,11.349646,46.274258,16.652725,24.396235,18.741498999999997
2016-09-26,79.666344,49.682159000000006,40.676041,82.099998,30.417099,90.872429,35.838390000000004,47.027733000000005,99.053375,25.070452,34.220226000000004,46.317554,22.391598000000002,26.631851,9.633422,36.91,60.66795,56.607841,37.73,18.459904,15.43,62.385326,23.255329,24.956004999999998,9.558845,24.161358,41.955898,42.782459,24.940405,19.642529,76.985161,34.218643,26.138506,32.787804,11.300127,46.346695000000004,16.603073000000002,24.973999,18.741498999999997
2016-09-27,78.822479,50.091656,40.219845,81.459999,30.152924,89.924522,36.114861,46.822646999999996,98.19435899999999,24.933951999999998,34.220226000000004,45.841904,22.176033,26.880746999999996,9.675804,36.119999,60.043537,56.496288,37.93,18.451685,15.34,61.269302,23.001738,25.121042000000003,9.570907,23.857167999999998,41.900375,42.672290999999994,24.180262,19.814007,76.585495,34.468478999999995,25.884954,33.323689,11.656661,46.263103,16.781814999999998,24.339268,18.741498999999997
2016-09-28,79.46884200000001,50.287502,40.5457,81.910004,30.362447999999997,90.617226,36.235825,47.139584,98.868629,25.170552999999998,34.220226000000004,46.066277,22.346685,26.978531,9.627366,36.389998999999996,60.640804,56.840263,38.0,18.459904,15.25,62.132999,23.208368,25.277401,9.492506,24.117905,42.029926,42.90181,24.776831,19.856873999999998,76.461777,34.449974,26.091898,32.847347,11.369453,46.281677,16.662654999999997,24.738007999999997,18.741498999999997
2016-09-29,78.409492,49.486317,39.977779,81.029999,29.988951,89.359406,35.639675,46.440464,97.54780600000001,24.788355,34.025608,45.752159000000006,22.096989,26.534071,9.542594,36.0,59.998287,56.068633999999996,37.630001,18.344885,15.21,60.696728,22.898422,24.877827,9.464766000000001,23.857167999999998,41.696796,42.488678,23.795382,19.556791,76.299995,33.792995,25.774952,33.621395,11.825025,45.975182000000004,16.781814999999998,24.274174,18.741498999999997
2016-09-30,77.87085,50.002635999999995,39.70779,80.639999,29.852306,88.748734,36.037109,46.440464,96.892021,24.770155,34.090477,45.518826000000004,22.005375,26.818523,9.566816000000001,35.869999,59.292418999999995,56.161602,37.919998,18.459904,15.18,59.998008999999996,22.73875,25.008121,9.464766000000001,23.857167999999998,41.659786,42.387691,23.28541,19.633955,75.795647,34.116852,25.588516000000002,33.958801,12.072616,45.473625,16.930763,24.274174,18.741498999999997
2016-10-03,76.416504,49.744473,38.93504,79.18,29.278399,86.998726,35.872944,45.806591,94.869186,24.433453,33.668812,44.612396000000004,21.556288000000002,26.729635,9.324618,35.57,58.161232,55.585209,37.610001000000004,18.142698,14.94,58.013443,22.306707,24.956004999999998,9.22715,23.448687,41.659786,41.965374,22.005674,19.556791,74.36824,33.959548999999996,25.076744,35.109943,12.716357,45.176414,17.208807,23.208157999999997,18.741498999999997
2016-10-04,75.375114,49.103531,38.404362,78.040001,28.832027000000004,85.82294499999999,35.371834,45.172722,93.57608,24.078554,32.922775,43.867512,21.241928,26.338510999999997,8.906825999999999,34.869999,57.22008100000001,54.785683,37.040001000000004,17.714724,14.57,56.295745999999994,21.977976,24.77359,8.823085,23.101038,40.308758000000005,41.267635,21.091579,19.462482,73.264374,33.367340000000006,24.702939999999998,36.151932,13.251157999999998,43.634617,17.457060000000002,22.256075,18.741498999999997
2016-10-05,73.84893000000001,48.880984999999995,37.65955,76.529999,28.294556,84.200539,34.896637,44.389702,91.756454,23.678156,32.760597,42.988003000000006,20.864687,26.045170000000002,8.840222,34.16,55.907897999999996,53.986164,36.849998,17.639201999999997,14.39,54.165615,21.545931,24.599859,8.780872,22.805542000000003,40.012642,40.588253,19.792597,19.479627999999998,71.78936800000001,32.775127000000005,24.255487,37.531319,14.053357,42.928740999999995,17.794682,21.36095,18.741498999999997
2016-10-06,73.875862,48.400271999999994,37.715408000000004,76.660004,28.349215,84.291702,34.481922,44.231235999999996,91.90424300000001,23.579878,32.501106,43.005947,20.873672,25.769606,8.707014,34.049999,55.916954000000004,53.790932,36.41,17.488152,14.262,54.214142,21.536539,24.347958,8.720563,22.675176999999998,39.614731,40.496445,19.811846,19.291004,71.78936800000001,32.053371000000006,24.255487,37.471775,14.043454,42.919453000000004,17.774818,21.384542,18.741498999999997
2016-10-07,73.750175,48.03529,37.65955,76.550003,28.27634,84.091164,34.179520000000004,44.016838,91.719513,23.503435,32.630848,42.94313,20.819782,25.60071,8.743344,33.84,55.853607,53.465545999999996,36.110001000000004,17.555285,14.3,54.005489000000004,21.49897,24.191599,8.696439999999999,22.649103,39.448166,40.36792,19.715622,19.239561,71.70371999999999,31.794279,24.176251999999998,37.620636,14.112781,42.919453000000004,17.784751999999997,21.290152,18.741498999999997
2016-10-10,74.208046,48.151016,37.855072,77.0,28.385651,84.61981999999999,34.179520000000004,44.165977000000005,92.218285,23.578056,32.857906,43.167491999999996,20.96349,25.636269,8.912882000000002,34.25,56.04364,53.70726,36.200001,17.68955,14.42,54.704207999999994,21.630460999999997,24.243717,8.840575,22.875067,39.642494,40.331192,20.081260999999998,19.291004,72.29373199999999,31.636971999999997,24.330065,37.124451,13.825573,43.040195000000004,17.695379,21.539968,18.741498999999997
2016-10-11,73.489838,47.145081,37.51059,76.230003,28.167025,83.781288,33.592007,43.597359000000004,91.322342,23.282307,32.79303,42.844414,20.774874,25.156256,8.87302,33.73,55.54592099999999,52.954223999999996,35.610001000000004,17.68955,14.309,53.66098,21.414438,23.626986,8.709060000000001,22.596954,38.93922,39.8997,19.523182000000002,18.519365,71.608559,31.100284999999996,24.134304,37.829029,14.261335,42.817284,17.874121,21.113419,17.434738
2016-10-12,74.33371,47.162895,37.910923,77.260002,28.567846000000003,84.72921,33.540172999999996,43.849049,92.347603,23.468857,33.084957,43.338009,21.035343,25.111809,9.038041999999999,34.330002,56.197483,53.307499,35.490002000000004,17.832209,14.49,55.000195,21.658638,23.626986,8.978413,22.91853,39.179813,40.092495,20.158237,18.62225,71.608559,30.933725,24.397184,36.856514000000004,13.746343,43.095921000000004,17.625870000000003,21.640434,17.434738
2016-10-13,74.917236,47.358746000000004,38.143681,77.690002,28.658941,85.266953,33.903042,44.184628000000004,92.901787,23.641754000000002,33.409321000000006,43.634174,21.170067,25.369598,9.152287,34.549999,56.532314,53.64218100000001,35.799999,17.974864999999998,14.64,55.737747,21.818306,23.783339,9.102973,23.02282,39.512943,40.432186,20.629721,18.605104,71.608559,31.535194,24.500657999999998,36.370251,13.439328,43.987556,17.506708,21.969820000000002,17.54467
2016-10-14,74.585091,47.278618,37.99472,77.43,28.622503000000002,84.94794499999999,33.808002,44.072762,92.578514,23.587156,33.182266,43.679043,21.117075,25.307369,9.019001,34.240002000000004,56.441814,53.57711,35.77,17.823816,14.58,55.354411999999996,21.724382000000002,23.826773,9.010029,22.961983,39.707271999999996,40.413821999999996,20.350676999999997,18.64797,71.608559,31.368633000000003,24.488537,36.638191,13.607691,43.328121,17.576220000000003,21.796885,17.54467
2016-10-17,74.746674,47.082775,38.078509999999994,77.529999,28.649834000000002,85.06644399999999,33.626568,44.026161,92.68010699999999,23.553486,33.117393,43.53545,21.107198999999998,25.182920000000003,8.949183,34.380001,56.514217,53.512032,35.630001,17.807033999999998,14.565,55.480571999999995,21.761955,23.661732,8.921509,22.979364,39.309360999999996,40.36792,20.456522,18.527939,73.08356500000001,31.100284999999996,24.497856,36.538956,13.538364000000001,43.467438,17.546429,21.88747,17.464882
2016-10-18,75.222488,47.741524,38.301949,78.059998,28.795588000000002,85.58596800000001,34.049923,44.343090000000004,93.30819699999999,23.741856,33.312012,43.81366,21.277851000000002,25.476260999999997,9.1269,34.790001000000004,56.830959,54.004757,36.029999,17.941295999999998,14.68,56.184146999999996,21.912231,24.043932,9.09728,23.17057,39.81831,40.652522999999995,20.860649,18.785151000000003,73.08356500000001,31.683246999999998,24.591078,36.062618,13.270964000000001,43.597466,17.447128,22.274498,17.663465
2016-10-19,75.38409399999999,47.972972999999996,38.385742,78.389999,28.904903000000004,85.77738199999999,34.240002000000004,44.566811,93.465225,23.814653,33.441757,43.912384,21.304792000000003,25.582932,9.158636,34.900002,56.894302,54.20929,36.18,18.033606,14.737,56.577179,21.977976,24.130798000000002,9.155453,23.30094,39.836819,40.799408,20.995356,18.862316,73.08356500000001,31.590712,24.665651,35.844296,13.162025,43.681061,17.417339000000002,22.274498,17.620913
2016-10-20,75.213509,48.079796,38.301949,78.089996,28.804701,85.531273,34.326405,44.548171999999994,93.27125500000001,23.737307,33.539066,43.804688,21.250904000000002,25.627378,9.196719,34.889998999999996,56.894302,54.1721,36.34,18.050392000000002,14.716,56.21811700000001,21.893448,24.0005,9.149128,23.292246,39.920101,40.771877,20.860649,18.682266000000002,73.311943,31.803534000000003,24.587351,36.032848,13.290771,43.560314,17.437197,22.134508,17.620913
2016-10-21,74.935211,47.972972999999996,38.115746,77.989998,28.786478000000002,85.212273,34.248646,44.333775,92.86484499999999,23.641754000000002,33.636379,43.714943,21.232941,25.582932,9.253839,34.91,56.631863,53.911793,36.150002,18.117527,14.64,56.067692,21.8277,23.913635,9.218679,23.240099,39.707271999999996,40.643337,20.629721,18.690839999999998,73.283394,31.581457,24.550062,36.151932,13.38981,43.560314,17.466988,21.994514000000002,17.620913
2016-10-24,75.105789,48.151016,38.208855,78.199997,28.822914,85.39456899999999,34.326405,44.473595,92.98492399999999,23.678156,33.960735,43.840584,21.277851000000002,25.654047,9.444248,35.029999,56.767601,54.023354000000005,36.369999,18.268576,14.73,56.363686,21.865271,24.069992000000003,9.377381,23.40523,40.012642,40.753513,20.77405,18.905184,73.407104,31.720253000000003,24.581757,35.913761,13.300676000000001,43.746071,17.407408,22.027462,17.620913
2016-10-25,74.971115,48.168822999999996,38.115746,78.050003,28.786478000000002,85.16671,34.369609999999994,44.436306,92.809441,23.678156,34.349968,43.804688,21.241928,25.698494,9.68543,34.98,56.7314,53.939678,36.419998,18.51193,14.826,56.179294999999996,21.818306,24.017872,9.651796000000001,23.309628,39.994133000000005,40.753513,20.629721,18.913757,73.197754,31.794279,24.521162,36.062618,13.399713,43.467438,17.447128,22.035692,17.739708
2016-10-26,73.99256899999999,47.848351,37.65955,77.139999,28.412978999999996,84.145866,34.015366,43.942253,91.90424300000001,23.377857000000002,34.285090999999994,43.275185,20.981453,25.49404,9.641003999999999,34.279999,56.595665000000004,53.39118199999999,36.119999,18.495148,14.7,54.854637,21.545931,23.792025,9.642309,22.91853,39.503685,40.211842,19.831089000000002,18.879463,73.197754,31.165059999999997,24.330065,36.896206,13.924610000000001,43.142365000000005,17.645731,21.426332000000002,17.739708
2016-10-27,72.053436,47.492268,36.709915,75.370003,27.738869,82.076859,33.635208,43.038059000000004,89.447304,22.895557,33.798553000000005,42.261070000000004,20.496435,25.236258,9.35539,33.369999,54.9939,52.591652,35.790001000000004,18.251791,14.401,52.316906,20.982391,23.653044,9.326167,22.431822,38.735640999999994,39.431473,18.253067,18.802298999999998,70.76164200000001,30.693140000000003,23.668215,38.632851,15.014016,42.055676,18.052862,20.211733,17.739708
2016-10-28,72.224007,47.278618,36.821632,75.519997,27.811746999999997,82.313835,33.427845,43.056705,89.733627,22.883728,33.83099,42.431583,20.523386,25.022915,9.393475,33.34,55.491627,52.52658100000001,35.639998999999996,18.226616,14.456,52.535258999999996,21.048141,23.531433,9.35778,22.388371,38.772659000000004,39.367214000000004,18.397398000000003,18.64797,70.618889,30.785675,23.740925,38.454223999999996,14.885268,42.32502,18.013144,20.322906,17.739708
2016-10-31,73.400063,47.581286999999996,37.473347,76.639999,28.194351,83.72659300000001,33.67841,43.597359000000004,91.294624,23.228617,34.090477,42.95211,20.837744,25.26292,9.495024,33.93,56.595665000000004,53.195942,35.919998,18.394445,14.63,54.087975,21.405048,23.618298,9.35778,22.62303,39.253840999999994,39.872158,19.321117,18.665119,71.551468,30.933725,24.050407,37.412239,14.152394000000001,42.807995,17.735101999999998,20.965201999999998,17.739708
2016-11-01,71.802071,47.456661,36.663361,74.949997,27.638662,81.931015,33.548809000000006,42.907558,89.244095,22.789082999999998,33.474185999999996,42.090553,20.370691,25.254034,9.215755,32.84,55.274437,52.554469999999995,35.849998,18.050392000000002,14.28,51.792866,20.916647,23.531433,9.206033999999999,22.101561,38.920715,39.514103000000006,18.022137,18.682266000000002,70.733078,30.591352,23.584314000000003,38.900791,15.103148999999998,42.009235,18.142232999999997,20.417599,17.305304
2016-11-02,70.75168599999999,47.394344,36.169926000000004,73.989998,27.210508,80.837265,33.574726,42.562656,88.024872,22.658955,33.409321000000006,41.641819,20.083275,25.245148,9.152287,32.349998,54.785759,52.303447999999996,35.810001,18.050392000000002,14.145,50.30323,20.606703,23.548807,9.145967,21.814754,38.578327,39.238678,17.233126000000002,18.605104,69.42938199999999,30.868952,23.337288,40.012240999999996,15.756795,42.120689,18.370625,19.705313,17.305304
2016-11-03,70.20405600000001,47.474464000000005,35.94648,73.559998,27.092083000000002,80.372414,33.661128999999995,42.497406,87.359825,22.567959,33.571503,41.327713,19.924297,25.245148,9.253839,31.98,54.387577,52.173294,35.860001000000004,18.125917,14.065,49.735516,20.484602,23.496686999999998,9.231327,21.63224,38.272953,38.944893,16.877111,18.596529,69.143913,30.952232000000002,23.127546,40.448879,16.103424,41.712021,18.489788,19.310053,17.252113
2016-11-04,70.760674,47.038265,36.207172,73.949997,27.274277,80.91019399999999,33.401928000000005,42.599940999999994,88.191132,22.567959,33.83099,41.53413,20.074293,25.076252,9.406164,32.330002,54.89435600000001,52.071037,35.66,18.268576,14.12,50.366314,20.63488,23.30559,9.415319,21.858207999999998,38.532055,38.944893,17.252373000000002,18.356462,69.448425,30.646877000000003,23.369911,39.91301,15.707276,41.712021,18.340834,19.614736999999998,17.252113
2016-11-07,71.999557,47.305325,36.775085,75.160004,27.775307,82.167999,33.712971,43.093990000000005,89.70594,22.922859,34.074265000000004,42.126446,20.388657000000002,25.058474,9.615614,33.060001,55.518764000000004,52.666027,35.639998999999996,18.402838,14.274,52.020920000000004,20.973,23.505375,9.610695,22.266693,38.837425,39.229496000000005,18.118361,18.202133,70.485672,30.94298,23.783801999999998,38.593151,14.934788000000001,41.99995,18.122374,20.149979000000002,17.252113
2016-11-08,72.37661,47.501166999999995,36.970608,75.620003,27.948390999999997,82.669296,33.799362,43.401610999999995,90.315536,23.032059,34.236439000000004,42.548252000000005,20.532362,25.147367000000003,9.620463,32.959998999999996,55.745006999999994,53.037898999999996,35.77,18.503535999999997,14.31,52.57406999999999,21.085711,23.748596,9.634847,22.39706,38.81892,39.257038,18.416641000000002,18.365036,70.78067,31.100284999999996,23.957191,38.166435,14.67729,42.16713,17.963491,20.455833,17.30619
2016-11-09,71.281357,46.993752,36.439921999999996,74.220001,27.319826000000003,81.42971800000001,33.652496,42.823658,88.63448299999999,22.713556,34.017497999999996,41.722590999999994,20.209019,24.969582,9.543907,34.439999,54.631919999999994,52.396423,35.450001,18.394445,14.1,50.686554,20.756979,23.357706,9.533157000000001,22.310148,38.559818,39.19278,17.56028,18.227857999999998,69.69583100000001,30.582098,23.491096,39.595444,15.350743,41.535557,18.311045,19.7813,17.145726999999997
2016-11-10,70.08736400000001,45.943317,35.974415,72.870003,26.909889,80.390648,32.745296,42.040638,87.38754300000001,22.249457999999997,33.563389,41.13028,19.849749,24.3829,9.282343,33.709998999999996,53.265438,51.345890000000004,34.73,18.125917,13.764,48.866959,20.428247,22.784401000000003,9.240808,22.11025,37.902817,38.72456,16.675048999999998,18.039234,67.887764,29.767811,23.192795,40.984756,16.14304,40.82967,18.618876999999998,19.144794,17.145726999999997
2016-11-11,70.509293,45.569431,36.197857,73.260002,26.937217999999998,80.919304,32.494747,42.087257,87.646156,22.249457999999997,33.82288,41.390537,19.885672,24.196228,9.403555,34.400002,53.555023,51.225033,34.459998999999996,18.285357,13.82,49.31823,20.569132,22.515127,9.361562,22.562191000000002,37.643715,38.348147999999995,17.002198999999997,17.739151,68.47776800000001,29.795576,23.23661,40.61758,15.806314000000002,41.424091,18.529507000000002,19.384518,17.145726999999997
2016-11-14,72.17913100000001,44.937389,37.073006,74.5,27.465578000000004,82.951859,32.088665,42.571979999999996,89.983025,22.404158,33.595828999999995,42.440559,20.289856,23.885111,9.22493,35.419998,54.686218000000004,51.494637,34.060001,18.151089000000002,13.86,51.069878,21.066923000000003,22.297968,9.285297,22.961983,38.069373999999996,38.623569,18.195335,17.533381,68.47776800000001,29.147841999999997,23.756771,39.138954,14.687195000000001,42.176418,18.211744,20.442610000000002,16.905472
2016-11-15,71.577621,45.248959,36.691299,74.230003,27.283386,82.058624,32.313301,42.348255,89.013184,22.38596,33.847206,42.063625,20.191057,24.125116000000002,9.378036,34.98,53.690773,51.336594,34.330002,18.235003,13.922,50.570095,20.869684,22.549871,9.402872,22.840304999999997,37.939823,38.366505,17.75272,17.653414,69.505516,29.573490000000003,23.537706,39.516056,15.083343,41.981373,18.271324,19.854870000000002,16.905472
2016-11-16,71.37114,44.679221999999996,36.570267,74.07,27.265165000000003,81.766953,31.889944,42.059288,88.616013,22.249457999999997,33.85532,41.929008,20.182074,23.733995,9.397177000000001,35.040001000000004,53.681713,50.918243,33.849998,18.31053,13.944,50.492466,20.822727,22.324026,9.402872,22.857689,37.541924,38.210434,17.589144,17.421920999999998,69.42938199999999,29.175602,23.491096,39.585522,15.172476000000001,41.628433,18.360695,19.673841,16.905472
2016-11-17,70.643967,45.142132000000004,36.207172,73.459999,27.010099,80.946655,32.365139,42.012676,87.55381,22.185759,33.936409000000005,41.43541,20.038364,24.062891,9.486491000000001,34.720001,52.903454,50.936840000000004,34.240002000000004,18.318922,13.94,49.682140000000004,20.606703,22.445636999999998,9.43783,22.814234,37.569683000000005,38.155346,17.040685999999997,17.653414,68.934547,29.388426000000003,23.219832999999998,40.240486,15.657758,41.6563,18.440136,19.46718,16.905472
2016-11-18,70.85045600000001,44.812763000000004,36.244411,73.68,27.064753000000003,81.074242,32.088665,41.900822,87.655403,22.149359,34.074265000000004,41.623878000000005,20.092257999999998,23.813995000000002,9.531148,35.07,52.921562,50.843864,34.040001000000004,18.428015,14.0,49.919895000000004,20.644270000000002,22.332712,9.43783,22.935909,37.421623,37.971728999999996,17.127285,17.541954,69.06777199999999,29.212614000000002,23.286016,40.012240999999996,15.538913,41.897781,18.370625,19.508512,16.905472
2016-11-21,70.634987,44.973,36.114067,73.690002,26.991877000000002,80.746117,32.157787,41.891498999999996,87.359825,22.122057,34.398624,41.552082,20.083275,23.956223,9.716157,35.400002,52.568626,50.806678999999995,34.119999,18.612627,14.06,49.851971,20.597307,22.463009,9.786741000000001,22.901148000000003,37.449387,38.201248,17.01182,17.722002,69.277138,29.240376,23.244999,40.061855,15.667660999999999,41.897781,18.410347,19.500246,16.905472
2016-11-22,71.873878,45.213352,36.681984,74.949997,27.45647,82.08596800000001,32.330578,42.366901,88.828453,22.404158,34.698665999999996,42.252098,20.40662,24.107338000000002,9.894786,36.110001000000004,53.473579,51.401669,34.32,18.772070000000003,14.26,51.574512,20.944822,22.558560999999997,9.786741000000001,23.274866,38.004608000000005,38.467495,17.906673,17.910625,69.391312,29.434692,23.602959,38.662621,14.825847,41.869915,18.082651000000002,20.111956,16.950689
2016-11-23,71.56864200000001,45.115429,36.570267,74.540001,27.265165000000003,81.74874100000001,32.261463,42.273685,88.301941,22.32226,34.301311,42.054649,20.316801,24.045113,9.677878999999999,36.049999,53.174942,51.16925,34.279999,18.553888,14.13,51.040768,20.879076,22.575928,9.866184,23.161877,37.551178,38.283875,17.704609,17.97064,69.600677,29.351414000000002,23.519064,39.109184,14.99421,41.702732,18.231604,19.67053,16.950689
2016-11-25,71.98162099999999,45.133236,36.737835,74.91999799999999,27.383592999999998,82.167999,32.304657,42.413513,88.662201,22.422359,34.544585999999995,42.270042,20.40662,24.107338000000002,9.779955000000001,36.240002000000004,53.446433999999996,51.373779,34.299999,18.646198000000002,14.195,51.51144,20.982391,22.575928,9.7842,23.361773,37.764004,38.412411,17.964407,17.902051999999998,69.600677,29.499468,23.602959,38.682465,14.786233,41.842056,18.102514000000003,20.141706,16.950689
